vehicle_id,model_name,brand,body_type,segment,usable_battery_kwh,real_range_km,efficiency_wh_km,acceleration_0_100_s,top_speed_km_h,towing_capacity_kg,price_eur,charging_time_min,max_charging_power_kw,horsepower_hp,torque_nm,maintenance_cost_euro_year,seating_capacity,boot_capacity_l,adas_level,safety_rating_euro_ncap,usage_type,energy_cost_euro_100km,insurance_rating,powertrain_type,fuel_type,segment_system,adas_level_clean,vehicle_classification
4453,Mazda KK-7,Mazda,Coupe,B,1.5,900,383,9.9,234,500,36408,0,0,152,217,403,3,368,1,3,Personal,6.58,4,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4454,Mazda LL8,Mazda,Crossover,C,0,778,577,9.7,209,1416,42316,0,0,123,232,582,6,472,1,5,Personal,9.52,3,Diesel,Diesel,Vehicle_Size,1,ICE
4455,Saab E11,Saab,SUV,D,0,1050,519,9.6,240,1738,55628,0,0,193,262,645,7,764,1,4,Commercial,9.91,4,Petrol,Petrol,Vehicle_Size,1,ICE
4456,Skoda AA-1,Skoda,Hatchback,B,1.7,900,373,9.8,197,815,35739,0,0,110,165,588,5,372,0,4,Personal,6.4,2,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4457,Audi I-Class,Audi,Sedan,B,1.8,769,500,10,208,803,34661,0,0,146,224,692,5,522,1,5,Commercial,9.43,2,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4458,Toyota N-Class,Toyota,Hatchback,B,0.8,900,366,10.4,204,540,33475,0,0,109,166,439,5,475,0,4,Personal,6.3,3,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4459,Volkswagen Z44,Volkswagen,Crossover,C,0,1100,450,9.8,235,1597,48046,0,0,175,289,411,7,589,1,3,Personal,6.3,3,Diesel,Diesel,Vehicle_Size,1,ICE
4460,Ford A3,Ford,Pickup,C,1.2,900,500,10.5,183,2500,39298,0,0,98,154,470,2,0,0,4,Personal,7.81,3,Hybrid,Diesel+Electric,Vehicle_Size,0,Hybrid
4461,Fiat DD3,Fiat,Convertible,D,1.3,900,500,9.5,241,0,52790,0,0,170,245,213,2,316,1,3,Commercial,9.13,5,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4462,Fiat 888,Fiat,Hatchback,C,0,572,700,10.1,232,785,40331,0,0,113,157,418,5,322,0,3,Personal,15.21,3,Petrol,Petrol,Vehicle_Size,0,ICE
4463,Opel NN6,Opel,Sedan,D,0,1100,522,9,232,764,63231,0,0,199,312,579,5,535,1,5,Sports,8.61,6,Diesel,Diesel,Vehicle_Size,1,ICE
4464,Dacia X7 Pro,Dacia,Hatchback,B,0,752,538,11.5,184,613,28439,0,0,70,122,433,5,406,0,4,Personal,10.27,1,Petrol,Petrol,Vehicle_Size,0,ICE
4465,Audi LL-6,Audi,Pickup,D,0,965,643,9.5,250,2367,55402,0,0,170,266,663,2,0,1,4,Personal,10.6,3,Diesel,Diesel,Vehicle_Size,1,ICE
4466,Audi AA-99,Audi,Sedan,D,0,1100,450,8.4,250,845,57337,0,0,236,407,639,5,505,1,4,Personal,6.76,3,Diesel,Diesel,Vehicle_Size,1,ICE
4467,Audi C4x,Audi,Sedan,B,0,866,524,10.1,231,968,36879,0,0,151,215,594,5,479,1,5,Personal,10.01,4,Petrol,Petrol,Vehicle_Size,1,ICE
4468,Mazda 666,Mazda,Crossover,B,0.9,848,493,11.9,190,1532,30737,0,0,70,113,526,5,706,0,4,Personal,8.48,1,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4469,DS Automobiles K4 Pro,DS Automobiles,Crossover,C,0,718,655,10.9,219,1402,42760,0,0,122,179,345,7,591,1,4,Personal,12.51,4,Petrol,Petrol,Vehicle_Size,1,ICE
4470,Peugeot X-Class,Peugeot,Sedan,E,1.7,900,500,6.3,250,923,80726,0,0,326,470,718,5,582,2,5,Sports,8.68,8,Hybrid,Petrol+Electric,Vehicle_Size,2,Hybrid
4471,Land Rover N4x,Land Rover,Crossover,C,0,919,487,10,216,1546,41477,0,0,175,360,541,7,558,1,3,Personal,8.02,4,Diesel,Diesel,Vehicle_Size,1,ICE
4472,Citroën 444,Citroën,Hatchback,A,0,913,457,11.3,213,815,28331,0,0,121,251,599,5,309,1,5,Personal,7.54,2,Diesel,Diesel,Vehicle_Size,1,ICE
4473,Mazda S6 Pro,Mazda,Hatchback,B,0,993,492,10.4,220,743,35789,0,0,153,240,647,5,417,1,4,Personal,8.11,2,Diesel,Diesel,Vehicle_Size,1,ICE
4474,Volkswagen G5,Volkswagen,Hatchback,A,0,994,450,9.9,185,789,23401,0,0,70,133,447,5,519,0,4,Personal,7.18,2,Diesel,Diesel,Vehicle_Size,0,ICE
4475,Volvo G77,Volvo,SUV,C,0,765,695,9.8,235,1808,37417,0,0,169,338,518,6,661,1,4,Personal,11.47,3,Diesel,Diesel,Vehicle_Size,1,ICE
4476,Mazda W33,Mazda,Pickup,D,0,966,553,9.8,250,2402,53795,0,0,209,373,579,4,0,1,3,Commercial,10.56,5,Petrol,Petrol,Vehicle_Size,1,ICE
4477,Toyota H4,Toyota,Crossover,C,1.4,900,500,9.3,224,1519,42178,0,0,174,253,497,6,742,1,4,Personal,7.53,4,Hybrid,Diesel+Electric,Vehicle_Size,1,Hybrid
4478,Peugeot P-Class,Peugeot,Wagon,D,0,986,613,11.1,232,1346,55097,0,0,189,368,820,5,533,1,4,Personal,10.12,4,Diesel,Diesel,Vehicle_Size,1,ICE
4479,Ford I77,Ford,SUV,A,0,723,555,9.5,227,1952,28673,0,0,103,174,563,5,697,0,4,Personal,9.16,2,Diesel,Diesel,Vehicle_Size,0,ICE
4480,Dacia VV-2,Dacia,Wagon,C,0.8,882,479,10.5,196,890,36950,0,0,124,200,385,5,584,1,4,Commercial,8.24,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4481,Lancia K4,Lancia,Pickup,D,1.6,900,485,8.9,250,2500,64555,0,0,240,373,844,5,0,1,4,Sports,8.34,7,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4482,Nissan XX-77,Nissan,SUV,D,0,997,574,10.1,211,1741,51148,0,0,148,281,631,6,468,1,4,Personal,9.46,4,Diesel,Diesel,Vehicle_Size,1,ICE
4483,Kia Z7 Pro,Kia,Pickup,E,0,1100,533,8.7,250,2500,71396,0,0,232,469,635,5,0,1,4,Personal,8.78,6,Diesel,Diesel,Vehicle_Size,1,ICE
4484,Peugeot A1 Pro,Peugeot,Crossover,B,0,1100,450,9.3,250,1336,35896,0,0,157,245,777,6,575,1,5,Personal,6.38,2,Diesel,Diesel,Vehicle_Size,1,ICE
4485,Mini V6 Pro,Mini,Wagon,C,11.4,900,393,9.1,250,1148,48521,27,0,182,256,596,5,761,1,5,Sports,5.3,5,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4486,Citroën T55,Citroën,Sedan,D,8,900,467,9.6,231,708,54704,38,0,196,312,558,5,597,1,4,Sports,5.83,6,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4487,Kia T1x,Kia,Crossover,B,0,630,645,10.1,181,1448,28939,0,0,70,104,300,7,608,0,3,Personal,12.32,1,Petrol,Petrol,Vehicle_Size,0,ICE
4488,Mercedes-Benz V22,Mercedes-Benz,SUV,D,1.7,900,331,9.5,250,1873,57956,0,0,213,337,303,7,798,1,3,Personal,5.69,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4489,Citroën PP-55,Citroën,MPV,C,14,900,300,10,235,1253,41409,44,0,145,245,683,5,790,1,4,Personal,5,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4490,Koenigsegg 555,Koenigsegg,MPV,B,1.4,900,369,10.2,230,1458,41053,0,0,159,263,581,7,784,1,5,Commercial,6.34,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4491,Saab BB-5,Saab,SUV,D,16,900,328,9.8,245,1738,64865,49,0,194,327,542,7,524,1,4,Personal,5,6,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4492,Vauxhall LL-1,Vauxhall,MPV,D,0,1100,554,12.5,238,1095,50847,0,0,135,214,564,8,787,1,3,Commercial,9.14,3,Diesel,Diesel,Vehicle_Size,1,ICE
4493,DS Automobiles H99,DS Automobiles,Convertible,E,1.6,900,500,9.7,250,166,71573,0,0,220,289,619,4,318,1,5,Personal,8.91,5,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4494,Mercedes-Benz BB3,Mercedes-Benz,Crossover,E,1.5,900,451,7.5,250,1294,84277,0,0,258,448,681,5,601,2,4,Personal,6.7,5,Hybrid,Diesel+Electric,Vehicle_Size,2,Hybrid
4495,Citroën S55,Citroën,Hatchback,B,0,636,697,11.8,202,723,27719,0,0,119,182,428,5,438,0,4,Personal,13.32,2,Petrol,Petrol,Vehicle_Size,0,ICE
4496,Skoda N6x,Skoda,Hatchback,D,12.1,900,300,8.1,202,760,53857,28,0,168,273,574,5,364,1,4,Personal,5,4,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4497,Maserati P66,Maserati,Hatchback,F,0,1072,625,7.4,250,423,102474,0,0,290,387,687,5,501,2,3,Commercial,11.95,6,Petrol,Petrol,Vehicle_Size,2,ICE
4498,Volvo G44,Volvo,Hatchback,B,0,773,613,9.9,212,569,38109,0,0,162,308,537,5,400,1,3,Personal,10.11,6,Diesel,Diesel,Vehicle_Size,1,ICE
4499,Vauxhall R33,Vauxhall,Pickup,C,0,621,700,9.1,244,2336,44052,0,0,189,256,297,5,0,1,3,Personal,14.01,2,Petrol,Petrol,Vehicle_Size,1,ICE
4500,Kia AA-3,Kia,Sedan,E,16.4,900,457,7.9,250,1000,86091,43,0,286,485,529,5,474,2,5,Personal,5.57,6,Hybrid,Petrol+Electric,Vehicle_Size,2,Hybrid
4501,Volkswagen E6,Volkswagen,Wagon,B,1.4,900,393,10.3,238,1123,32222,0,0,129,171,371,5,728,1,4,Personal,6.76,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4502,Alfa Romeo T2x,Alfa Romeo,Crossover,E,0,902,613,9.5,250,1469,71748,0,0,225,302,727,6,651,1,5,Personal,11.72,7,Petrol,Petrol,Vehicle_Size,1,ICE
4503,Nissan GG-1,Nissan,Crossover,C,0,931,546,9.2,232,1306,40723,0,0,182,307,493,6,715,1,4,Personal,9.01,3,Diesel,Diesel,Vehicle_Size,1,ICE
4504,Lancia AA-4,Lancia,Sedan,E,0.9,900,500,8.1,250,803,83814,0,0,262,369,488,5,512,2,4,Personal,8.7,5,Hybrid,Petrol+Electric,Vehicle_Size,2,Hybrid
4505,Mercedes-Benz II-7,Mercedes-Benz,Crossover,C,0,602,700,10.5,246,1405,46674,0,0,182,326,481,7,537,1,3,Commercial,13.85,3,Petrol,Petrol,Vehicle_Size,1,ICE
4506,Seat PP-22,Seat,Crossover,D,0,881,647,9.3,246,1474,54907,0,0,229,349,688,7,525,1,5,Personal,12.36,6,Petrol,Petrol,Vehicle_Size,1,ICE
4507,Fiat 777,Fiat,Crossover,D,0,698,700,9,243,1463,59245,0,0,206,317,679,5,491,1,5,Sports,13.92,3,Petrol,Petrol,Vehicle_Size,1,ICE
4508,Renault MM-11,Renault,Sedan,A,0,966,450,11.4,187,1076,26018,0,0,85,129,454,5,444,0,4,Personal,6.44,3,Diesel,Diesel,Vehicle_Size,0,ICE
4509,Hyundai OO-33,Hyundai,Wagon,C,0,901,569,11.2,247,1283,45269,0,0,143,255,532,5,559,1,4,Personal,9.38,4,Diesel,Diesel,Vehicle_Size,1,ICE
4510,Opel UU-66,Opel,Hatchback,E,11.5,900,329,8.2,250,487,69211,25,0,209,279,554,5,471,1,5,Personal,5,6,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4511,Toyota HH1,Toyota,Crossover,F,0,1100,562,6.3,250,1622,103676,0,0,333,618,867,7,528,2,4,Personal,9.27,9,Diesel,Diesel,Vehicle_Size,2,ICE
4512,Volvo I66,Volvo,SUV,F,0,866,687,6.9,250,1906,102581,0,0,317,567,394,7,809,2,3,Personal,13.12,7,Petrol,Petrol,Vehicle_Size,2,ICE
4513,Mini BB-2,Mini,Sedan,D,17.2,900,387,10,235,908,56770,47,0,160,234,376,5,501,1,4,Personal,5.31,5,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4514,Mercedes-Benz H99,Mercedes-Benz,Coupe,D,11,900,300,7.9,250,618,71753,53,0,310,528,927,4,218,2,4,Personal,5,7,Hybrid,Petrol+Electric,Vehicle_Size,2,Hybrid
4515,Mercedes-Benz Q-Class,Mercedes-Benz,Hatchback,C,0,695,667,9.3,229,844,42968,0,0,167,298,692,5,517,1,3,Sports,12.74,3,Petrol,Petrol,Vehicle_Size,1,ICE
4516,Opel AA-4,Opel,MPV,C,11.3,900,475,9.7,227,1142,42439,58,0,136,243,353,7,836,1,4,Commercial,5.75,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4517,Fiat X-Class,Fiat,Convertible,C,1.5,900,449,7.5,250,0,55042,0,0,252,422,978,3,207,2,5,Personal,7.72,5,Hybrid,Petrol+Electric,Vehicle_Size,2,Hybrid
4518,Opel E9,Opel,SUV,A,0,603,576,10.8,200,1868,20201,0,0,70,122,569,5,730,0,5,Personal,11,1,Petrol,Petrol,Vehicle_Size,0,ICE
4519,Hyundai P-Class,Hyundai,Sedan,B,0,927,450,9.6,221,802,34539,0,0,148,219,553,5,391,1,4,Personal,8.57,2,Petrol,Petrol,Vehicle_Size,1,ICE
4520,Peugeot C8,Peugeot,Hatchback,C,0,669,624,8.7,222,732,38408,0,0,149,236,716,5,318,1,4,Sports,11.92,4,Petrol,Petrol,Vehicle_Size,1,ICE
4521,BMW F33,BMW,MPV,C,0,524,700,10.1,210,1075,39538,0,0,127,206,421,6,635,1,5,Personal,15.25,3,Petrol,Petrol,Vehicle_Size,1,ICE
4522,Fiat B-Class,Fiat,Crossover,C,0.8,900,421,9.3,241,1617,46597,0,0,157,220,486,5,657,1,3,Commercial,7.23,5,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4523,Kia P7,Kia,Hatchback,B,0,924,453,9.3,239,609,35817,0,0,187,314,622,5,434,1,4,Personal,7.48,5,Diesel,Diesel,Vehicle_Size,1,ICE
4524,Vauxhall W-Class,Vauxhall,SUV,D,0,1064,522,9.5,247,1775,57229,0,0,240,409,705,6,568,2,4,Personal,8.61,4,Diesel,Diesel,Vehicle_Size,2,ICE
4525,Hyundai ZZ-22,Hyundai,Hatchback,F,0,890,672,6.3,250,667,105928,0,0,315,420,680,5,510,2,5,Commercial,12.83,7,Petrol,Petrol,Vehicle_Size,2,ICE
4526,Toyota VV-88,Toyota,Crossover,C,0,909,584,11.8,195,1330,37630,0,0,78,137,571,6,668,0,3,Personal,9.64,1,Diesel,Diesel,Vehicle_Size,0,ICE
4527,Suzuki II7,Suzuki,SUV,E,1.7,900,478,8.7,250,1930,75370,0,0,287,486,575,6,700,2,5,Personal,8.22,7,Hybrid,Petrol+Electric,Vehicle_Size,2,Hybrid
4528,Honda 333,Honda,Hatchback,E,0,1100,450,9.5,250,854,71498,0,0,215,402,671,5,308,1,4,Sports,7.39,5,Diesel,Diesel,Vehicle_Size,1,ICE
4529,Peugeot B-Class,Peugeot,Coupe,B,0,537,700,10.4,212,483,29325,0,0,137,220,564,2,342,1,5,Commercial,13.9,4,Petrol,Petrol,Vehicle_Size,1,ICE
4530,Toyota VV9,Toyota,Sedan,B,0,524,700,11.8,210,809,28177,0,0,86,139,501,5,413,0,5,Personal,13.49,3,Petrol,Petrol,Vehicle_Size,0,ICE
4531,Kia SS-8,Kia,Crossover,B,1.2,900,432,11,192,1472,33949,0,0,116,152,488,7,630,0,4,Personal,7.42,3,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4532,Opel W88,Opel,Crossover,B,10.8,900,377,11.3,211,1439,32517,59,0,114,149,456,6,513,0,4,Personal,5.07,2,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4533,Mazda L99,Mazda,Pickup,C,0,1025,513,9.2,241,2497,51651,0,0,201,320,445,3,0,1,4,Personal,8.47,5,Diesel,Diesel,Vehicle_Size,1,ICE
4534,Maserati 333,Maserati,SUV,C,0.9,900,500,10.2,199,1763,42571,0,0,99,175,680,6,807,0,4,Personal,8.18,3,Hybrid,Diesel+Electric,Vehicle_Size,0,Hybrid
4535,Volvo UU1,Volvo,MPV,E,11.9,900,484,8.1,250,1091,84992,56,0,305,526,723,5,985,2,5,Commercial,5.85,7,Hybrid,Petrol+Electric,Vehicle_Size,2,Hybrid
4536,BMW NN7,BMW,SUV,C,1.8,900,382,11,235,1936,49975,0,0,184,292,681,7,667,1,4,Personal,6.57,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4537,Subaru K5 Pro,Subaru,Coupe,C,0,1100,457,9.7,220,474,41521,0,0,157,270,455,2,290,1,4,Personal,7.53,4,Diesel,Diesel,Vehicle_Size,1,ICE
4538,Mini Z3 Pro,Mini,Sedan,F,17,900,369,7.1,250,1132,112334,22,0,327,583,586,5,543,2,5,Personal,5,8,Hybrid,Diesel+Electric,Vehicle_Size,2,Hybrid
4539,Audi QQ-4,Audi,Wagon,F,0,1100,605,6.7,250,1213,116961,0,0,354,543,704,5,853,2,4,Personal,9.98,9,Diesel,Diesel,Vehicle_Size,2,ICE
4540,Skoda PP-2,Skoda,Hatchback,D,0,1100,476,8.5,246,651,58193,0,0,187,291,655,5,517,1,4,Personal,7.86,4,Diesel,Diesel,Vehicle_Size,1,ICE
4541,Volkswagen D33,Volkswagen,Pickup,D,0,1100,489,8.9,245,2466,55884,0,0,187,346,520,5,0,1,4,Sports,8.07,3,Diesel,Diesel,Vehicle_Size,1,ICE
4542,Volkswagen 111,Volkswagen,MPV,F,0,1100,542,7.3,250,1156,111051,0,0,323,508,852,8,964,2,5,Personal,10.34,8,Petrol,Petrol,Vehicle_Size,2,ICE
4543,DS Automobiles 888,DS Automobiles,SUV,C,13.5,900,385,8.5,249,1787,47924,25,0,239,428,699,5,656,1,4,Personal,5.04,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4544,Volvo B4 Pro,Volvo,SUV,E,0,1100,554,9.1,250,1827,69146,0,0,204,400,644,7,492,1,4,Sports,9.14,5,Diesel,Diesel,Vehicle_Size,1,ICE
4545,Skoda XX9,Skoda,Crossover,A,0,1014,450,10.4,221,1365,29528,0,0,125,254,611,6,500,1,4,Sports,6.08,2,Diesel,Diesel,Vehicle_Size,1,ICE
4546,Citroën Z1x,Citroën,Sedan,C,0,1019,477,10.1,198,777,40966,0,0,139,231,507,5,472,1,4,Personal,9.12,4,Petrol,Petrol,Vehicle_Size,1,ICE
4547,Cupra 111,Cupra,Crossover,C,0,1100,450,9.5,250,1594,42564,0,0,151,307,509,5,743,1,4,Personal,6.59,5,Diesel,Diesel,Vehicle_Size,1,ICE
4548,Peugeot KK-11,Peugeot,Wagon,A,10.6,887,369,11.6,185,1262,23365,47,0,70,115,203,5,637,0,4,Personal,5,1,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4549,Suzuki UU-3,Suzuki,SUV,B,0,756,507,11.5,172,1611,27991,0,0,70,109,597,5,654,0,5,Personal,9.68,3,Petrol,Petrol,Vehicle_Size,0,ICE
4550,Citroën DD5,Citroën,Hatchback,A,0,561,646,10.2,206,763,26068,0,0,104,165,519,5,464,0,3,Personal,12.33,2,Petrol,Petrol,Vehicle_Size,0,ICE
4551,BMW FF6,BMW,MPV,C,1.7,900,401,10.8,199,1301,44493,0,0,119,209,664,6,904,0,4,Personal,6.9,3,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4552,Honda 222,Honda,Hatchback,A,0,663,540,9.7,204,730,30266,0,0,146,227,657,5,352,1,4,Personal,8.91,2,Diesel,Diesel,Vehicle_Size,1,ICE
4553,Volkswagen F33,Volkswagen,Crossover,C,0,1099,485,10.9,206,1302,41012,0,0,119,217,568,5,557,0,4,Commercial,8.01,4,Diesel,Diesel,Vehicle_Size,0,ICE
4554,Subaru NN-55,Subaru,Hatchback,D,0,988,554,8.7,250,540,60375,0,0,227,391,647,5,496,1,4,Commercial,9.14,5,Diesel,Diesel,Vehicle_Size,1,ICE
4555,Peugeot HH-9,Peugeot,Hatchback,C,0.9,900,465,10.3,205,694,41714,0,0,147,240,450,5,512,1,4,Personal,6.9,4,Hybrid,Diesel+Electric,Vehicle_Size,1,Hybrid
4556,Hyundai FF-33,Hyundai,Hatchback,D,0,1100,514,9.6,231,926,57853,0,0,180,332,465,5,428,1,5,Personal,8.49,3,Diesel,Diesel,Vehicle_Size,1,ICE
4557,Kia M5,Kia,SUV,A,1.7,677,476,11.2,177,1735,26938,0,0,78,118,378,6,742,0,4,Personal,8.18,1,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4558,Suzuki E22,Suzuki,Crossover,D,0,997,624,9,250,1573,62060,0,0,222,421,518,5,592,1,4,Personal,10.29,5,Diesel,Diesel,Vehicle_Size,1,ICE
4559,Volkswagen F7x,Volkswagen,SUV,B,0,686,640,10.6,230,1723,32212,0,0,144,225,513,7,685,1,4,Commercial,12.22,3,Petrol,Petrol,Vehicle_Size,1,ICE
4560,Mitsubishi WW5,Mitsubishi,Crossover,C,0,930,521,10.1,225,1704,47450,0,0,147,236,682,6,756,1,4,Personal,8.59,4,Diesel,Diesel,Vehicle_Size,1,ICE
4561,DS Automobiles G4x,DS Automobiles,Crossover,C,0,1100,450,9.5,241,1505,46751,0,0,184,342,692,7,681,1,5,Personal,6.08,4,Diesel,Diesel,Vehicle_Size,1,ICE
4562,Peugeot X9,Peugeot,Hatchback,E,0,1031,612,8.1,250,554,77225,0,0,251,329,418,5,470,2,4,Personal,11.7,7,Petrol,Petrol,Vehicle_Size,2,ICE
4563,Citroën GG-5,Citroën,Hatchback,F,1.4,900,500,6.5,250,602,109645,0,0,292,499,728,5,481,2,5,Commercial,9.23,8,Hybrid,Petrol+Electric,Vehicle_Size,2,Hybrid
4564,Ford K-Class,Ford,Crossover,D,0,1100,450,8.9,247,1392,60364,0,0,220,444,649,5,424,1,4,Personal,6.89,4,Diesel,Diesel,Vehicle_Size,1,ICE
4565,Audi K9,Audi,Crossover,D,0,965,553,8.8,218,1514,54503,0,0,178,238,641,7,711,1,4,Personal,10.56,5,Petrol,Petrol,Vehicle_Size,1,ICE
4566,Mazda Q9 Pro,Mazda,Crossover,C,1.2,896,500,11,196,1416,38508,0,0,70,100,554,7,627,0,4,Personal,8.77,3,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4567,Hyundai AA5,Hyundai,Sedan,D,1.5,900,442,8.7,234,841,54617,0,0,199,272,369,5,513,1,4,Commercial,7.59,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4568,Volkswagen AA-33,Volkswagen,Coupe,B,0,595,680,10.9,186,700,27161,0,0,70,118,516,3,370,0,4,Personal,12.99,3,Petrol,Petrol,Vehicle_Size,0,ICE
4569,Toyota M7,Toyota,Hatchback,B,16,900,300,10.6,190,630,27961,52,0,91,121,681,5,455,0,4,Personal,5,2,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4570,Toyota W6 Pro,Toyota,Crossover,F,0,966,646,7.6,250,1521,105548,0,0,310,487,494,7,620,2,4,Personal,12.33,8,Petrol,Petrol,Vehicle_Size,2,ICE
4571,Opel 666,Opel,Hatchback,F,0,1100,469,7.2,250,667,110526,0,0,332,570,588,5,514,2,4,Personal,7.74,8,Diesel,Diesel,Vehicle_Size,2,ICE
4572,Mini WW-8,Mini,Crossover,C,0,992,479,10.7,199,1494,36578,0,0,112,187,278,6,614,0,4,Personal,9.15,2,Petrol,Petrol,Vehicle_Size,0,ICE
4573,Audi II-33,Audi,SUV,B,0,937,502,10.7,219,1880,32460,0,0,151,281,537,6,662,1,4,Personal,8.28,2,Diesel,Diesel,Vehicle_Size,1,ICE
4574,Skoda O4x,Skoda,Wagon,B,0,787,528,12.5,196,936,27250,0,0,110,174,340,5,543,0,5,Personal,10.08,3,Petrol,Petrol,Vehicle_Size,0,ICE
4575,Vauxhall U66,Vauxhall,Hatchback,C,13.7,900,366,10.3,229,718,40971,55,0,153,237,439,5,301,1,4,Personal,5.07,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4576,Renault H5x,Renault,Crossover,B,1.7,682,500,10.7,219,1455,36475,0,0,142,239,565,7,551,1,3,Personal,10.77,3,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4577,Ford P88,Ford,Hatchback,D,13.8,900,408,8.3,250,721,59669,40,0,263,405,706,5,302,2,4,Personal,5,6,Hybrid,Diesel+Electric,Vehicle_Size,2,Hybrid
4578,BMW LL-33,BMW,Crossover,A,0,972,450,11.7,174,1476,24062,0,0,70,122,309,7,613,0,5,Commercial,6.08,2,Diesel,Diesel,Vehicle_Size,0,ICE
4579,Volvo M33,Volvo,Hatchback,B,1.8,900,429,8.3,245,677,40073,0,0,192,252,510,5,470,1,4,Commercial,7.37,4,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4580,BMW O2,BMW,Hatchback,B,0,784,572,9.4,187,735,26274,0,0,90,130,476,5,372,0,4,Personal,10.93,4,Petrol,Petrol,Vehicle_Size,0,ICE
4581,Subaru M9x,Subaru,Wagon,D,0,1043,535,8.6,250,1134,46921,0,0,159,236,530,5,518,1,5,Personal,10.22,3,Petrol,Petrol,Vehicle_Size,1,ICE
4582,Kia 333,Kia,Hatchback,C,0,937,488,9.7,216,936,43744,0,0,144,263,682,5,494,1,4,Personal,8.05,3,Diesel,Diesel,Vehicle_Size,1,ICE
4583,Vauxhall V6,Vauxhall,Sedan,C,0,799,586,11.5,209,785,33138,0,0,110,179,612,5,544,0,5,Personal,11.18,4,Petrol,Petrol,Vehicle_Size,0,ICE
4584,Cupra E55,Cupra,Coupe,D,0,1071,539,9.9,231,673,49708,0,0,163,335,704,2,215,1,4,Personal,8.9,5,Diesel,Diesel,Vehicle_Size,1,ICE
4585,Subaru 666,Subaru,Coupe,D,0,862,609,8.5,250,351,55109,0,0,224,322,613,4,361,1,4,Personal,11.64,4,Petrol,Petrol,Vehicle_Size,1,ICE
4586,Kia G1x,Kia,Coupe,C,0,848,487,10.3,236,468,36047,0,0,151,238,511,2,282,1,4,Commercial,9.3,3,Petrol,Petrol,Vehicle_Size,1,ICE
4587,Volvo T66,Volvo,SUV,D,0,1100,471,10.6,221,1837,53027,0,0,128,248,516,5,658,1,5,Personal,7.77,5,Diesel,Diesel,Vehicle_Size,1,ICE
4588,Bentley WW7,Bentley,SUV,C,2,900,430,8.4,250,1688,46640,0,0,197,287,641,5,749,1,4,Personal,7.39,4,Hybrid,Petrol+Electric,Vehicle_Size,1,Hybrid
4589,Mazda OO-4,Mazda,Wagon,D,0,1100,527,9,250,1080,58162,0,0,226,409,535,5,593,1,4,Personal,8.69,5,Diesel,Diesel,Vehicle_Size,1,ICE
4590,Jaguar WW-33,Jaguar,Hatchback,C,15.6,900,380,11.2,186,666,41879,48,0,111,167,416,5,342,0,5,Commercial,5,3,Hybrid,Petrol+Electric,Vehicle_Size,0,Hybrid
4591,Peugeot F5x,Peugeot,Wagon,E,0,818,700,9.2,250,1307,73111,0,0,272,469,723,5,872,2,5,Personal,12.94,6,Diesel,Diesel,Vehicle_Size,2,ICE
4592,Volvo B77,Volvo,Hatchback,F,0,1100,481,6.5,250,710,109370,0,0,360,551,806,5,324,2,4,Personal,7.93,6,Diesel,Diesel,Vehicle_Size,2,ICE
